"fecha","hora","dia_semana","num_viajes","tarifa_promedio","conductores_unicos"
"2026-07-26","12","1","4","33.86","4"
"2026-07-26","13","1","5","42.67","5"
"2026-07-26","14","1","5","46.02","4"
"2026-07-26","15","1","5","32.69","5"
"2026-07-26","16","1","5","40.05","4"
"2026-07-26","17","1","13","43.89","9"
"2026-07-26","18","1","11","46.63","9"
"2026-07-26","19","1","14","46.91","9"
"2026-07-26","20","1","5","31.26","4"
"2026-07-26","21","1","4","59.27","4"
"2026-07-26","22","1","5","47.25","4"
"2026-07-26","23","1","3","47.43","3"
"2026-07-27","0","2","3","54.38","3"
"2026-07-27","1","2","3","39.66","2"
"2026-07-27","2","2","4","49.53","3"
"2026-07-27","3","2","3","38.03","3"
"2026-07-27","4","2","3","40.61","2"
"2026-07-27","5","2","3","36.99","2"
"2026-07-27","6","2","4","25.28","3"
"2026-07-27","7","2","14","33.84","9"
"2026-07-27","8","2","13","37.78","8"
"2026-07-27","9","2","11","36.86","7"
"2026-07-27","10","2","9","46.87","7"
"2026-07-27","11","2","9","35.02","6"
"2026-07-27","12","2","10","30.92","8"
"2026-07-27","13","2","9","51.25","8"
"2026-07-27","14","2","12","42.36","7"
"2026-07-27","15","2","11","42.84","6"
"2026-07-27","16","2","9","45.01","5"
"2026-07-27","17","2","13","36.65","7"
"2026-07-27","18","2","14","46.49","8"
"2026-07-27","19","2","15","35.18","9"
"2026-07-27","20","2","9","48.06","6"
"2026-07-27","21","2","10","33.00","7"
"2026-07-27","22","2","10","38.42","7"
"2026-07-27","23","2","4","43.55","3"
"2026-07-28","0","3","4","44.32","4"
"2026-07-28","1","3","4","19.22","3"
"2026-07-28","2","3","2","41.90","2"
"2026-07-28","3","3","2","74.83","2"
"2026-07-28","4","3","2","15.48","1"
"2026-07-28","5","3","3","27.25","3"
"2026-07-28","6","3","4","34.58","3"
"2026-07-28","7","3","14","30.66","7"
"2026-07-28","8","3","12","42.44","8"
"2026-07-28","9","3","15","38.04","8"
"2026-07-28","10","3","7","32.68","7"
"2026-07-28","11","3","9","51.95","6"
"2026-07-28","12","3","8","37.07","4"
"2026-07-28","13","3","9","44.14","6"
"2026-07-28","14","3","9","42.81","6"
"2026-07-28","15","3","10","44.67","9"
"2026-07-28","16","3","10","41.73","8"
"2026-07-28","17","3","14","40.95","8"
"2026-07-28","18","3","15","42.63","8"
"2026-07-28","19","3","11","47.08","7"
"2026-07-28","20","3","7","44.70","4"
"2026-07-28","21","3","8","48.17","7"
"2026-07-28","22","3","8","45.15","7"
"2026-07-28","23","3","3","46.79","3"
"2026-07-29","0","4","3","35.95","3"
"2026-07-29","1","4","3","34.77","3"
"2026-07-29","2","4","3","46.60","3"
"2026-07-29","3","4","2","61.05","2"
"2026-07-29","4","4","4","40.69","3"
"2026-07-29","5","4","3","44.09","3"
"2026-07-29","6","4","5","59.41","4"
"2026-07-29","7","4","13","30.20","8"
"2026-07-29","8","4","13","36.94","9"
"2026-07-29","9","4","13","34.12","9"
"2026-07-29","10","4","11","33.80","6"
"2026-07-29","11","4","10","39.72","7"
"2026-07-29","12","4","11","46.52","6"
"2026-07-29","13","4","11","47.08","8"
"2026-07-29","14","4","9","35.35","8"
"2026-07-29","15","4","9","41.49","8"
"2026-07-29","16","4","10","44.88","7"
"2026-07-29","17","4","14","40.83","9"
"2026-07-29","18","4","15","34.79","8"
"2026-07-29","19","4","10","41.58","6"
"2026-07-29","20","4","11","38.00","9"
"2026-07-29","21","4","10","39.98","7"
"2026-07-29","22","4","11","35.53","6"
"2026-07-29","23","4","2","52.70","2"
"2026-07-30","0","5","3","56.63","2"
"2026-07-30","1","5","4","52.38","4"
"2026-07-30","2","5","2","34.22","2"
"2026-07-30","3","5","2","42.68","2"
"2026-07-30","4","5","2","32.99","2"
"2026-07-30","5","5","4","46.36","3"
"2026-07-30","6","5","3","32.48","2"
"2026-07-30","7","5","13","41.84","8"
"2026-07-30","8","5","14","46.57","9"
"2026-07-30","9","5","14","34.89","7"
"2026-07-30","10","5","6","36.45","4"
"2026-07-30","11","5","7","30.77","6"
"2026-07-30","12","5","9","39.06","6"
"2026-07-30","13","5","8","42.72","5"
"2026-07-30","14","5","6","67.24","5"
"2026-07-30","15","5","8","34.95","6"
"2026-07-30","16","5","8","49.23","7"
"2026-07-30","17","5","12","29.00","7"
"2026-07-30","18","5","14","43.92","8"
"2026-07-30","19","5","14","41.73","10"
"2026-07-30","20","5","9","45.46","5"
"2026-07-30","21","5","7","44.94","6"
"2026-07-30","22","5","8","35.35","6"
"2026-07-30","23","5","3","40.67","2"
"2026-07-31","0","6","2","27.15","2"
"2026-07-31","1","6","2","44.25","2"
"2026-07-31","2","6","3","28.22","3"
"2026-07-31","3","6","3","58.29","2"
"2026-07-31","4","6","3","44.11","3"
"2026-07-31","5","6","2","48.36","2"
"2026-07-31","6","6","4","46.60","3"
"2026-07-31","7","6","10","33.47","9"
"2026-07-31","8","6","15","41.08","7"
"2026-07-31","9","6","14","40.10","7"
"2026-07-31","10","6","7","43.65","5"
"2026-07-31","11","6","7","40.65","5"
"2026-07-31","12","6","8","44.15","5"
"2026-07-31","13","6","8","50.32","7"
"2026-07-31","14","6","7","35.69","6"
"2026-07-31","15","6","8","42.30","6"
"2026-07-31","16","6","9","50.45","6"
"2026-07-31","17","6","14","34.81","7"
"2026-07-31","18","6","15","37.04","8"
"2026-07-31","19","6","15","36.86","9"
"2026-07-31","20","6","8","38.07","7"
"2026-07-31","21","6","8","37.21","7"
"2026-07-31","22","6","8","41.67","5"
"2026-07-31","23","6","3","48.15","3"
"2026-08-01","0","7","2","42.27","2"
"2026-08-01","1","7","2","41.88","1"
"2026-08-01","2","7","2","36.43","2"
"2026-08-01","3","7","2","39.79","2"
"2026-08-01","4","7","1","79.98","1"
"2026-08-01","5","7","1","74.17","1"
"2026-08-01","6","7","2","33.87","2"
"2026-08-01","7","7","11","42.15","6"
"2026-08-01","8","7","11","38.65","8"
"2026-08-01","9","7","8","45.03","6"
"2026-08-01","10","7","4","35.37","3"
"2026-08-01","11","7","2","30.61","2"
"2026-08-01","12","7","3","35.14","2"
"2026-08-01","13","7","5","38.14","5"
"2026-08-01","14","7","3","37.53","3"
"2026-08-01","15","7","5","52.32","4"
"2026-08-01","16","7","5","44.11","4"
"2026-08-01","17","7","9","38.80","8"
"2026-08-01","18","7","11","54.51","7"
"2026-08-01","19","7","8","45.89","6"
"2026-08-01","20","7","4","54.35","4"
"2026-08-01","21","7","4","32.17","4"
"2026-08-01","22","7","4","25.33","3"
"2026-08-01","23","7","3","29.96","3"
"2026-08-02","0","1","2","64.49","2"
"2026-08-02","1","1","1","21.29","1"
"2026-08-02","2","1","2","49.56","2"
"2026-08-02","3","1","1","61.96","1"
"2026-08-02","4","1","2","49.19","2"
"2026-08-02","5","1","2","12.61","2"
"2026-08-02","6","1","2","37.67","2"
"2026-08-02","7","1","12","42.49","9"
"2026-08-02","8","1","15","32.73","6"
"2026-08-02","9","1","14","45.74","8"
"2026-08-02","10","1","3","57.33","3"
"2026-08-02","11","1","5","25.90","3"
"2026-08-02","12","1","7","41.60","5"
"2026-08-02","13","1","6","43.28","5"
"2026-08-02","14","1","6","42.46","6"
"2026-08-02","15","1","6","44.71","5"
"2026-08-02","16","1","6","32.90","4"
"2026-08-02","17","1","15","51.05","9"
"2026-08-02","18","1","14","39.51","8"
"2026-08-02","19","1","14","49.55","8"
"2026-08-02","20","1","6","49.18","4"
"2026-08-02","21","1","7","34.21","5"
"2026-08-02","22","1","7","45.85","7"
"2026-08-02","23","1","3","17.93","2"
"2026-08-03","0","2","3","37.05","2"
"2026-08-03","1","2","3","53.41","3"
"2026-08-03","2","2","3","41.91","3"
"2026-08-03","3","2","2","68.96","2"
"2026-08-03","4","2","3","43.66","3"
"2026-08-03","5","2","2","50.18","2"
"2026-08-03","6","2","2","49.49","2"
"2026-08-03","7","2","11","50.71","9"
"2026-08-03","8","2","12","40.29","9"
"2026-08-03","9","2","15","45.58","9"
"2026-08-03","10","2","7","47.41","5"
"2026-08-03","11","2","5","36.76","5"
"2026-08-03","12","2","5","56.09","4"
"2026-08-03","13","2","7","42.46","6"
"2026-08-03","14","2","8","42.15","6"
"2026-08-03","15","2","7","41.13","7"
"2026-08-03","16","2","8","45.27","7"
"2026-08-03","17","2","14","47.34","8"
"2026-08-03","18","2","15","57.12","9"
"2026-08-03","19","2","15","42.31","10"
"2026-08-03","20","2","9","48.03","6"
"2026-08-03","21","2","9","36.23","7"
"2026-08-03","22","2","9","35.97","5"
"2026-08-03","23","2","4","35.77","4"
"2026-08-04","0","3","3","32.49","2"
"2026-08-04","1","3","2","34.92","2"
"2026-08-04","2","3","2","25.02","2"
"2026-08-04","3","3","3","47.26","3"
"2026-08-04","4","3","4","32.50","4"
"2026-08-04","5","3","4","45.74","4"
"2026-08-04","6","3","4","60.16","3"
"2026-08-04","7","3","15","36.26","9"
"2026-08-04","8","3","12","45.79","8"
"2026-08-04","9","3","12","36.51","8"
"2026-08-04","10","3","9","42.75","7"
"2026-08-04","11","3","10","35.96","5"
"2026-08-04","12","3","9","36.81","7"
"2026-08-04","13","3","8","31.96","5"
"2026-08-04","14","3","10","39.50","9"
"2026-08-04","15","3","9","40.45","7"
"2026-08-04","16","3","10","43.86","7"
"2026-08-04","17","3","15","35.59","9"
"2026-08-04","18","3","14","37.21","8"
"2026-08-04","19","3","14","35.39","11"
"2026-08-04","20","3","11","35.98","6"
"2026-08-04","21","3","9","26.12","8"
"2026-08-04","22","3","9","49.24","6"
"2026-08-04","23","3","3","31.25","3"
"2026-08-05","0","4","4","50.41","3"
"2026-08-05","1","4","4","36.67","4"
"2026-08-05","2","4","4","52.14","4"
"2026-08-05","3","4","4","41.77","3"
"2026-08-05","4","4","3","30.91","3"
"2026-08-05","5","4","3","40.37","3"
"2026-08-05","6","4","4","43.09","4"
"2026-08-05","7","4","13","40.76","7"
"2026-08-05","8","4","10","40.95","7"
"2026-08-05","9","4","13","40.06","9"
"2026-08-05","10","4","12","36.70","8"
"2026-08-05","11","4","10","39.14","9"
"2026-08-05","12","4","11","39.06","9"
"2026-08-05","13","4","10","51.08","9"
"2026-08-05","14","4","9","50.41","6"
"2026-08-05","15","4","12","30.39","9"
"2026-08-05","16","4","8","38.02","6"
"2026-08-05","17","4","12","51.15","8"
"2026-08-05","18","4","14","31.65","8"
"2026-08-05","19","4","14","40.36","9"
"2026-08-05","20","4","11","46.65","7"
"2026-08-05","21","4","9","44.32","6"
"2026-08-05","22","4","11","36.51","6"
"2026-08-05","23","4","4","32.90","4"
"2026-08-06","0","5","3","40.34","3"
"2026-08-06","1","5","2","47.52","2"
"2026-08-06","2","5","3","50.34","2"
"2026-08-06","3","5","4","31.23","4"
"2026-08-06","4","5","3","24.47","3"
"2026-08-06","5","5","5","34.64","4"
"2026-08-06","6","5","3","26.27","3"
"2026-08-06","7","5","14","35.55","8"
"2026-08-06","8","5","15","33.70","10"
"2026-08-06","9","5","14","29.56","9"
"2026-08-06","10","5","9","46.68","7"
"2026-08-06","11","5","10","37.48","8"
"2026-08-06","12","5","11","36.48","7"
"2026-08-06","13","5","12","44.53","8"
"2026-08-06","14","5","10","34.20","7"
"2026-08-06","15","5","9","46.80","5"
"2026-08-06","16","5","8","55.55","8"
"2026-08-06","17","5","14","35.05","9"
"2026-08-06","18","5","14","34.36","9"
"2026-08-06","19","5","11","38.21","7"
"2026-08-06","20","5","9","39.79","6"
"2026-08-06","21","5","11","54.63","7"
"2026-08-06","22","5","10","30.65","8"
"2026-08-06","23","5","3","51.18","3"
"2026-08-07","0","6","3","45.65","3"
"2026-08-07","1","6","3","57.78","3"
"2026-08-07","2","6","3","42.34","3"
"2026-08-07","3","6","2","53.75","2"
"2026-08-07","4","6","3","61.57","3"
"2026-08-07","5","6","3","50.28","3"
"2026-08-07","6","6","3","43.68","3"
"2026-08-07","7","6","13","47.57","9"
"2026-08-07","8","6","10","44.54","6"
"2026-08-07","9","6","13","32.50","9"
"2026-08-07","10","6","9","39.00","6"
"2026-08-07","11","6","8","39.14","6"
"2026-08-07","12","6","7","32.79","6"
"2026-08-07","13","6","8","39.98","6"
"2026-08-07","14","6","9","42.24","6"
"2026-08-07","15","6","7","46.74","6"
"2026-08-07","16","6","8","47.06","5"
"2026-08-07","17","6","15","48.51","11"
"2026-08-07","18","6","13","44.24","7"
"2026-08-07","19","6","15","41.62","8"
"2026-08-07","20","6","6","38.27","6"
"2026-08-07","21","6","11","33.26","8"
"2026-08-07","22","6","9","38.03","7"
"2026-08-07","23","6","2","59.15","2"
"2026-08-08","0","7","3","30.39","2"
"2026-08-08","1","7","2","57.30","2"
"2026-08-08","2","7","1","52.02","1"
"2026-08-08","3","7","2","30.53","2"
"2026-08-08","4","7","2","50.12","2"
"2026-08-08","5","7","2","20.64","2"
"2026-08-08","6","7","1","62.04","1"
"2026-08-08","7","7","15","38.26","9"
"2026-08-08","8","7","15","39.44","9"
"2026-08-08","9","7","14","51.41","8"
"2026-08-08","10","7","7","37.00","6"
"2026-08-08","11","7","5","44.95","4"
"2026-08-08","12","7","5","54.88","4"
"2026-08-08","13","7","5","36.10","4"
"2026-08-08","14","7","7","33.72","4"
"2026-08-08","15","7","5","36.77","4"
"2026-08-08","16","7","6","35.91","4"
"2026-08-08","17","7","13","50.52","9"
"2026-08-08","18","7","14","36.16","9"
"2026-08-08","19","7","11","47.62","7"
"2026-08-08","20","7","6","37.48","5"
"2026-08-08","21","7","5","47.25","5"
"2026-08-08","22","7","6","40.13","6"
"2026-08-08","23","7","2","50.11","2"
"2026-08-09","0","1","1","46.50","1"
"2026-08-09","1","1","2","51.84","2"
"2026-08-09","2","1","2","24.71","2"
"2026-08-09","3","1","1","31.04","1"
"2026-08-09","4","1","2","33.37","2"
"2026-08-09","5","1","3","51.81","2"
"2026-08-09","6","1","1","37.67","1"
"2026-08-09","7","1","12","48.72","8"
"2026-08-09","8","1","14","41.05","10"
"2026-08-09","9","1","15","43.47","7"
"2026-08-09","10","1","6","56.69","5"
"2026-08-09","11","1","6","45.23","6"
"2026-08-09","12","1","5","57.97","4"
"2026-08-09","13","1","5","43.48","4"
"2026-08-09","14","1","6","37.85","6"
"2026-08-09","15","1","5","51.48","4"
"2026-08-09","16","1","5","41.16","4"
"2026-08-09","17","1","15","41.89","9"
"2026-08-09","18","1","12","43.44","5"
"2026-08-09","19","1","14","50.39","7"
"2026-08-09","20","1","7","38.52","5"
"2026-08-09","21","1","4","29.99","4"
"2026-08-09","22","1","7","45.31","6"
"2026-08-09","23","1","1","74.85","1"
"2026-08-10","0","2","4","31.07","3"
"2026-08-10","1","2","2","32.61","2"
"2026-08-10","2","2","3","56.17","3"
"2026-08-10","3","2","2","67.73","2"
"2026-08-10","4","2","2","32.90","2"
"2026-08-10","5","2","4","46.36","3"
"2026-08-10","6","2","4","41.82","4"
"2026-08-10","7","2","13","40.66","9"
"2026-08-10","8","2","14","53.33","9"
"2026-08-10","9","2","13","42.13","7"
"2026-08-10","10","2","9","33.40","7"
"2026-08-10","11","2","11","49.73","8"
"2026-08-10","12","2","13","40.65","8"
"2026-08-10","13","2","11","34.06","10"
"2026-08-10","14","2","11","30.01","8"
"2026-08-10","15","2","12","34.40","9"
"2026-08-10","16","2","12","51.83","8"
"2026-08-10","17","2","13","36.82","10"
"2026-08-10","18","2","14","40.73","9"
"2026-08-10","19","2","13","46.14","8"
"2026-08-10","20","2","10","43.41","7"
"2026-08-10","21","2","13","41.54","8"
"2026-08-10","22","2","12","43.03","8"
"2026-08-10","23","2","3","30.56","3"
"2026-08-11","0","3","2","47.88","2"
"2026-08-11","1","3","2","35.07","2"
"2026-08-11","2","3","2","18.86","2"
"2026-08-11","3","3","4","52.62","4"
"2026-08-11","4","3","2","60.95","2"
"2026-08-11","5","3","2","29.84","2"
"2026-08-11","6","3","3","43.56","3"
"2026-08-11","7","3","14","43.59","9"
"2026-08-11","8","3","13","41.82","9"
"2026-08-11","9","3","13","40.40","8"
"2026-08-11","10","3","8","37.31","7"
"2026-08-11","11","3","7","38.46","7"
"2026-08-11","12","3","8","49.76","8"
"2026-08-11","13","3","8","32.72","6"
"2026-08-11","14","3","7","28.88","5"
"2026-08-11","15","3","7","42.30","5"
"2026-08-11","16","3","9","38.86","4"
"2026-08-11","17","3","12","45.93","9"
"2026-08-11","18","3","12","44.27","8"
"2026-08-11","19","3","12","42.00","7"
"2026-08-11","20","3","8","42.66","4"
"2026-08-11","21","3","8","50.87","6"
"2026-08-11","22","3","8","43.51","4"
"2026-08-11","23","3","2","35.51","2"
"2026-08-12","0","4","4","34.30","3"
"2026-08-12","1","4","4","53.37","3"
"2026-08-12","2","4","4","43.17","3"
"2026-08-12","3","4","4","30.16","3"
"2026-08-12","4","4","3","21.04","3"
"2026-08-12","5","4","3","47.33","2"
"2026-08-12","6","4","3","40.28","2"
"2026-08-12","7","4","15","39.17","9"
"2026-08-12","8","4","13","35.27","7"
"2026-08-12","9","4","11","32.34","7"
"2026-08-12","10","4","11","33.07","8"
"2026-08-12","11","4","12","38.30","6"
"2026-08-12","12","4","12","31.26","9"
"2026-08-12","13","4","10","34.67","7"
"2026-08-12","14","4","10","49.95","6"
"2026-08-12","15","4","12","45.09","7"
"2026-08-12","16","4","12","38.06","9"
"2026-08-12","17","4","14","41.45","10"
"2026-08-12","18","4","15","35.36","7"
"2026-08-12","19","4","15","42.49","8"
"2026-08-12","20","4","11","47.58","7"
"2026-08-12","21","4","11","37.82","7"
"2026-08-12","22","4","11","36.19","6"
"2026-08-12","23","4","4","43.43","3"
"2026-08-13","0","5","2","53.05","2"
"2026-08-13","1","5","3","42.22","3"
"2026-08-13","2","5","2","52.65","2"
"2026-08-13","3","5","2","26.91","1"
"2026-08-13","4","5","2","35.38","2"
"2026-08-13","5","5","2","29.91","2"
"2026-08-13","6","5","2","50.07","2"
"2026-08-13","7","5","14","48.87","7"
"2026-08-13","8","5","14","43.28","10"
"2026-08-13","9","5","12","36.35","7"
"2026-08-13","10","5","8","36.29","6"
"2026-08-13","11","5","7","44.39","5"
"2026-08-13","12","5","8","45.95","6"
"2026-08-13","13","5","7","40.55","7"
"2026-08-13","14","5","8","31.68","6"
"2026-08-13","15","5","7","43.07","5"
"2026-08-13","16","5","6","41.19","6"
"2026-08-13","17","5","14","46.87","8"
"2026-08-13","18","5","15","43.74","8"
"2026-08-13","19","5","14","39.54","8"
"2026-08-13","20","5","6","30.68","5"
"2026-08-13","21","5","7","26.77","6"
"2026-08-13","22","5","7","41.91","7"
"2026-08-13","23","5","2","61.15","2"
"2026-08-14","0","6","3","35.45","3"
"2026-08-14","1","6","3","17.19","3"
"2026-08-14","2","6","2","23.44","2"
"2026-08-14","3","6","4","38.06","2"
"2026-08-14","4","6","2","63.16","2"
"2026-08-14","5","6","1","68.71","1"
"2026-08-14","6","6","4","46.62","4"
"2026-08-14","7","6","13","39.49","9"
"2026-08-14","8","6","11","40.92","8"
"2026-08-14","9","6","13","42.41","8"
"2026-08-14","10","6","9","49.70","5"
"2026-08-14","11","6","9","43.01","7"
"2026-08-14","12","6","9","41.72","8"
"2026-08-14","13","6","9","50.40","7"
"2026-08-14","14","6","9","38.17","7"
"2026-08-14","15","6","7","51.88","6"
"2026-08-14","16","6","8","46.61","5"
"2026-08-14","17","6","15","37.31","11"
"2026-08-14","18","6","14","36.07","8"
"2026-08-14","19","6","11","53.41","9"
"2026-08-14","20","6","8","48.57","6"
"2026-08-14","21","6","10","38.81","7"
"2026-08-14","22","6","10","40.90","5"
"2026-08-14","23","6","2","20.31","2"
"2026-08-15","0","7","2","53.28","2"
"2026-08-15","1","7","2","37.31","2"
"2026-08-15","2","7","3","25.11","3"
"2026-08-15","3","7","2","67.53","2"
"2026-08-15","4","7","2","27.88","2"
"2026-08-15","5","7","3","45.99","2"
"2026-08-15","6","7","2","55.64","2"
"2026-08-15","7","7","15","40.13","9"
"2026-08-15","8","7","12","43.22","8"
"2026-08-15","9","7","12","43.02","9"
"2026-08-15","10","7","3","47.52","2"
"2026-08-15","11","7","5","47.15","3"
"2026-08-15","12","7","6","39.82","5"
"2026-08-15","13","7","5","45.19","4"
"2026-08-15","14","7","6","27.51","5"
"2026-08-15","15","7","4","34.41","4"
"2026-08-15","16","7","6","24.32","5"
"2026-08-15","17","7","14","42.26","8"
"2026-08-15","18","7","12","31.13","6"
"2026-08-15","19","7","14","45.58","7"
"2026-08-15","20","7","5","34.56","5"
"2026-08-15","21","7","4","34.17","3"
"2026-08-15","22","7","5","49.58","4"
"2026-08-15","23","7","3","32.03","3"
"2026-08-16","0","1","1","17.95","1"
"2026-08-16","1","1","1","66.42","1"
"2026-08-16","2","1","2","50.76","2"
"2026-08-16","3","1","2","30.93","2"
"2026-08-16","4","1","1","41.61","1"
"2026-08-16","6","1","1","44.29","1"
"2026-08-16","7","1","10","43.99","6"
"2026-08-16","8","1","12","38.43","10"
"2026-08-16","9","1","12","42.54","8"
"2026-08-16","10","1","5","40.66","3"
"2026-08-16","11","1","3","46.06","2"
"2026-08-16","12","1","4","54.36","4"
"2026-08-16","13","1","5","42.52","5"
"2026-08-16","14","1","3","38.27","2"
"2026-08-16","15","1","5","42.55","4"
"2026-08-16","16","1","5","33.72","5"
"2026-08-16","17","1","13","38.04","9"
"2026-08-16","18","1","12","50.93","7"
"2026-08-16","19","1","12","33.11","7"
"2026-08-16","20","1","4","21.60","4"
"2026-08-16","21","1","5","53.84","5"
"2026-08-16","22","1","5","36.89","5"
"2026-08-16","23","1","2","26.06","2"
"2026-08-17","0","2","4","37.72","3"
"2026-08-17","1","2","5","34.57","5"
"2026-08-17","2","2","3","33.10","3"
"2026-08-17","3","2","5","42.38","4"
"2026-08-17","4","2","3","43.25","3"
"2026-08-17","5","2","4","33.54","3"
"2026-08-17","6","2","4","40.52","4"
"2026-08-17","7","2","12","48.03","9"
"2026-08-17","8","2","15","42.20","9"
"2026-08-17","9","2","11","34.74","5"
"2026-08-17","10","2","9","29.90","7"
"2026-08-17","11","2","11","30.43","8"
"2026-08-17","12","2","10","37.83","5"
"2026-08-17","13","2","11","45.69","7"
"2026-08-17","14","2","10","39.57","5"
"2026-08-17","15","2","12","36.49","9"
"2026-08-17","16","2","11","50.22","7"
"2026-08-17","17","2","11","31.75","9"
"2026-08-17","18","2","14","45.17","9"
"2026-08-17","19","2","15","46.13","10"
"2026-08-17","20","2","12","31.58","11"
"2026-08-17","21","2","13","43.62","9"
"2026-08-17","22","2","11","43.06","8"
"2026-08-17","23","2","4","44.33","4"
"2026-08-18","0","3","3","33.29","3"
"2026-08-18","1","3","4","46.21","4"
"2026-08-18","2","3","3","52.67","3"
"2026-08-18","3","3","3","34.73","3"
"2026-08-18","4","3","3","47.07","3"
"2026-08-18","5","3","3","35.26","2"
"2026-08-18","6","3","4","48.18","3"
"2026-08-18","7","3","15","32.39","9"
"2026-08-18","8","3","13","48.94","9"
"2026-08-18","9","3","14","35.72","7"
"2026-08-18","10","3","9","38.43","7"
"2026-08-18","11","3","10","50.44","5"
"2026-08-18","12","3","11","32.83","6"
"2026-08-18","13","3","10","34.14","7"
"2026-08-18","14","3","10","38.30","8"
"2026-08-18","15","3","9","41.36","7"
"2026-08-18","16","3","8","50.84","7"
"2026-08-18","17","3","13","41.82","8"
"2026-08-18","18","3","13","36.17","7"
"2026-08-18","19","3","14","45.59","10"
"2026-08-18","20","3","9","43.44","8"
"2026-08-18","21","3","7","52.22","6"
"2026-08-18","22","3","8","35.62","7"
"2026-08-18","23","3","3","48.40","3"
"2026-08-19","0","4","4","42.22","3"
"2026-08-19","1","4","2","52.06","2"
"2026-08-19","2","4","3","48.79","3"
"2026-08-19","3","4","4","32.09","4"
"2026-08-19","4","4","5","46.53","5"
"2026-08-19","5","4","3","29.75","3"
"2026-08-19","6","4","4","54.62","4"
"2026-08-19","7","4","13","48.27","9"
"2026-08-19","8","4","13","34.65","8"
"2026-08-19","9","4","13","60.98","6"
"2026-08-19","10","4","9","45.01","6"
"2026-08-19","11","4","12","39.23","9"
"2026-08-19","12","4","12","39.00","7"
"2026-08-19","13","4","10","45.17","6"
"2026-08-19","14","4","11","36.57","8"
"2026-08-19","15","4","12","39.55","9"
"2026-08-19","16","4","12","40.71","7"
"2026-08-19","17","4","14","49.20","9"
"2026-08-19","18","4","14","45.51","9"
"2026-08-19","19","4","14","33.65","11"
"2026-08-19","20","4","11","42.39","6"
"2026-08-19","21","4","9","40.84","8"
"2026-08-19","22","4","12","40.42","7"
"2026-08-19","23","4","4","39.79","3"
"2026-08-20","0","5","3","33.20","3"
"2026-08-20","1","5","2","54.93","2"
"2026-08-20","2","5","4","59.40","4"
"2026-08-20","3","5","3","57.17","3"
"2026-08-20","4","5","3","56.69","3"
"2026-08-20","5","5","4","37.22","4"
"2026-08-20","6","5","4","31.44","3"
"2026-08-20","7","5","10","35.26","6"
"2026-08-20","8","5","14","42.79","7"
"2026-08-20","9","5","14","32.78","9"
"2026-08-20","10","5","8","36.47","6"
"2026-08-20","11","5","7","48.07","4"
"2026-08-20","12","5","8","36.32","5"
"2026-08-20","13","5","8","30.04","7"
"2026-08-20","14","5","9","54.00","6"
"2026-08-20","15","5","8","34.28","6"
"2026-08-20","16","5","8","42.64","7"
"2026-08-20","17","5","12","39.84","9"
"2026-08-20","18","5","14","42.65","6"
"2026-08-20","19","5","13","36.21","9"
"2026-08-20","20","5","9","35.12","7"
"2026-08-20","21","5","7","36.10","5"
"2026-08-20","22","5","6","51.02","5"
"2026-08-20","23","5","4","41.41","3"
"2026-08-21","0","6","4","32.01","4"
"2026-08-21","1","6","3","31.98","2"
"2026-08-21","2","6","3","55.84","3"
"2026-08-21","3","6","4","40.08","3"
"2026-08-21","4","6","4","40.81","3"
"2026-08-21","5","6","5","26.51","5"
"2026-08-21","6","6","5","37.93","5"
"2026-08-21","7","6","13","43.40","8"
"2026-08-21","8","6","14","43.48","8"
"2026-08-21","9","6","15","38.23","9"
"2026-08-21","10","6","9","47.01","8"
"2026-08-21","11","6","11","45.16","8"
"2026-08-21","12","6","10","49.70","9"
"2026-08-21","13","6","12","38.64","6"
"2026-08-21","14","6","11","44.83","9"
"2026-08-21","15","6","11","42.43","6"
"2026-08-21","16","6","11","38.08","7"
"2026-08-21","17","6","13","42.72","8"
"2026-08-21","18","6","15","41.02","10"
"2026-08-21","19","6","14","34.55","8"
"2026-08-21","20","6","12","46.60","9"
"2026-08-21","21","6","12","41.96","6"
"2026-08-21","22","6","11","34.99","6"
"2026-08-21","23","6","3","51.13","3"
"2026-08-22","0","7","2","23.40","2"
"2026-08-22","2","7","2","25.07","2"
"2026-08-22","3","7","3","38.76","3"
"2026-08-22","4","7","1","23.38","1"
"2026-08-22","5","7","1","41.40","1"
"2026-08-22","6","7","1","34.43","1"
"2026-08-22","7","7","8","51.49","6"
"2026-08-22","8","7","9","34.14","7"
"2026-08-22","9","7","13","40.11","8"
"2026-08-22","10","7","4","32.07","3"
"2026-08-22","11","7","5","57.77","5"
"2026-08-22","12","7","5","52.06","4"
"2026-08-22","13","7","4","47.27","4"
"2026-08-22","14","7","4","70.42","3"
"2026-08-22","15","7","6","42.74","5"
"2026-08-22","16","7","6","39.35","5"
"2026-08-22","17","7","13","41.60","10"
"2026-08-22","18","7","14","38.48","7"
"2026-08-22","19","7","13","44.41","9"
"2026-08-22","20","7","5","66.26","4"
"2026-08-22","21","7","4","45.16","4"
"2026-08-22","22","7","4","42.48","3"
"2026-08-22","23","7","2","24.64","2"
"2026-08-23","0","1","1","33.34","1"
"2026-08-23","1","1","3","51.30","2"
"2026-08-23","2","1","2","53.92","2"
"2026-08-23","3","1","2","51.11","2"
"2026-08-23","4","1","3","33.00","3"
"2026-08-23","5","1","1","79.34","1"
